pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
SI,9/16/2022,94.4,"Muncy, Max",ground_ball,59,85.5,3,93.4,2126,0.326,0.311,2
SL,9/16/2022,86.5,"Smith, Will",popup,204,77.2,52,86.3,2385,0.089,0.104,3
CH,9/14/2022,84.7,"Smith, Will",popup,112,85.2,71,83.2,2205,0.006,0.005,3
FF,9/14/2022,92.4,"Muncy, Max",fly_ball,321,93.4,42,91.1,2446,0.003,0.003,3
SL,9/14/2022,85.9,"Alberto, Hanser",line_drive,354,102.1,21,85.3,2423,0.529,0.705,5
FF,9/14/2022,91.8,"Bellinger, Cody",ground_ball,5,82.3,-24,90.1,2512,0.046,0.041,2
FF,9/14/2022,96.9,"Muncy, Max",fly_ball,282,91.3,51,96.9,2368,0.017,0.022,3
CH,9/14/2022,82.3,"Vargas, Miguel",popup,125,85.6,71,82,1613,0.006,0.005,3
FF,9/14/2022,96.2,"Taylor, Chris",ground_ball,17,61.2,-7,96.1,2335,0.109,0.112,2
FF,9/14/2022,96.8,"Barnes, Austin",fly_ball,253,82.8,47,97.4,2280,0.009,0.008,3
FF,9/14/2022,95.2,"Alberto, Hanser",ground_ball,0,45.5,-81,95.2,2312,0.157,0.141,1
FF,9/13/2022,94.1,"Turner, Justin",line_drive,352,97,23,94,2287,0.269,0.35,5
FF,9/13/2022,94.9,"Muncy, Max",fly_ball,381,96,32,95.1,2208,0.189,0.349,5
FC,9/13/2022,92.1,"Gallo, Joey",ground_ball,28,83.5,-3,92.5,2199,0.166,0.149,2
FF,9/13/2022,95,"Smith, Will",ground_ball,10,70.3,-13,95,2370,0.049,0.044,2
FC,9/13/2022,91.1,"Smith, Will",line_drive,253,96,15,91.5,2318,0.811,0.823,4
FF,9/13/2022,96.3,"Betts, Mookie",fly_ball,287,90.9,42,96.4,2307,0.003,0.003,3
CH,9/13/2022,86.6,"Taylor, Chris",ground_ball,1,59.2,-65,87.1,1770,0.234,0.211,1
FC,9/13/2022,91.1,"Turner, Trea",fly_ball,219,79.6,53,90.8,2157,0.046,0.046,3
CH,9/12/2022,89.8,"Turner, Trea",popup,91,72,71,90.5,1746,0,0,3
FF,9/12/2022,96,"Betts, Mookie",fly_ball,397,98.6,30,96.4,2392,0.403,0.718,6
SL,9/12/2022,87.9,"Betts, Mookie",fly_ball,305,88.5,40,88.6,1964,0.011,0.013,3
CH,9/12/2022,90.2,"Bellinger, Cody",line_drive,222,88.7,17,90.7,2027,0.814,0.774,4
FF,9/12/2022,91.2,"Turner, Justin",ground_ball,10,74.5,-10,90.8,2246,0.069,0.062,2
FF,9/12/2022,91.3,"Smith, Will",fly_ball,345,93.3,40,89.9,2415,0.023,0.023,3
FF,9/12/2022,97.6,"Bellinger, Cody",fly_ball,375,95.7,27,98.2,2237,0.263,0.403,5
FF,9/12/2022,97.8,"Thompson, Trayce",fly_ball,326,87.8,37,98.2,2398,0.011,0.012,3
SL,9/12/2022,85.9,"Taylor, Chris",fly_ball,343,90.3,31,86.6,2484,0.054,0.072,3
SL,9/12/2022,84.8,"Muncy, Max",fly_ball,420,106.5,37,84.4,2509,0.586,1.186,6
FF,9/12/2022,90.4,"Freeman, Freddie",ground_ball,11,69.8,-17,88.7,2497,0.057,0.057,2
FF,9/12/2022,96.6,"Turner, Justin",line_drive,243,92.4,14,97,2378,0.943,0.92,4
SI,9/11/2022,91.2,"Thompson, Trayce",ground_ball,79,105.8,3,92.4,2180,0.54,0.508,4
SI,9/11/2022,90.7,"Bellinger, Cody",ground_ball,2,56.7,-49,91,2146,0.189,0.17,1
SI,9/11/2022,91.1,"Taylor, Chris",ground_ball,7,85.5,-18,92,2198,0.103,0.106,2
SL,9/11/2022,82.8,"Turner, Trea",fly_ball,246,72.6,37,83.3,2499,0.357,0.349,3
SI,9/11/2022,98.8,"Betts, Mookie",line_drive,264,102.5,17,99.3,2171,0.489,0.57,5
SI,9/11/2022,100.9,"Bellinger, Cody",line_drive,246,77.9,23,101.6,2224,0.786,0.775,4
FA,9/11/2022,56.8,"Muncy, Max",fly_ball,339,95.1,33,54.7,1479,0.12,0.215,3
