pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
CH,8/17/2022,83.9,"Mejía, Francisco",ground_ball,7,65.2,-14,84,1804,0.043,0.039,2
SL,8/17/2022,80.5,"Ramírez, Harold",ground_ball,4,66.3,-33,79.4,2499,0.049,0.044,2
SL,8/17/2022,87.2,"Díaz, Yandy",popup,196,68.5,47,89,2308,0.229,0.222,3
CH,8/17/2022,85,"Walls, Taylor",ground_ball,8,65.9,-12,85.5,2113,0.063,0.057,2
FF,8/17/2022,100.6,"Mejía, Francisco",ground_ball,26,97.5,-2,102.5,2597,0.34,0.326,2
CH,8/17/2022,83.5,"Ramírez, Harold",line_drive,280,90.9,17,84.2,1883,0.78,0.776,4
SI,8/15/2022,96.4,"Choi, Ji-Man",fly_ball,310,92.7,29,95.6,2208,0.114,0.165,3
FC,8/15/2022,90.9,"Lowe, Brandon",ground_ball,16,98.7,-10,90.9,2362,0.251,0.238,2
SI,8/15/2022,96,"Díaz, Yandy",ground_ball,36,109.3,-2,95.9,2008,0.457,0.411,4
SL,8/15/2022,83.1,"Siri, Jose",line_drive,185,91.1,13,82.9,2642,0.923,0.905,4
FF,8/14/2022,94.8,"Chang, Yu",fly_ball,373,100.5,21,94.5,2129,0.377,0.492,5
FF,8/13/2022,91.1,"Walls, Taylor",line_drive,364,100,27,90.6,2274,0.54,0.926,6
FF,8/13/2022,92.4,"Bethancourt, Christian",line_drive,256,82.1,23,92,2232,0.509,0.496,4
FF,8/13/2022,91.5,"Mejía, Francisco",line_drive,152,84.9,10,91.4,2184,0.503,0.454,4
FF,8/13/2022,91.2,"Paredes, Isaac",line_drive,325,93,22,90.9,2220,0.194,0.224,3
SL,8/13/2022,84,"Paredes, Isaac",popup,118,87,69,83.4,2481,0.006,0.005,3
FC,8/12/2022,89.3,"Siri, Jose",ground_ball,6,62.9,-15,89.5,2540,0.049,0.044,2
CH,8/12/2022,84.6,"Walls, Taylor",line_drive,329,98.9,20,84.3,1560,0.323,0.384,5
CH,8/10/2022,79.6,"Peralta, David",line_drive,237,78.1,18,79.3,1387,0.931,0.883,4
CH,8/10/2022,82.3,"Walls, Taylor",ground_ball,7,76.4,-14,83.3,2585,0.06,0.054,2
CH,8/9/2022,81,"Siri, Jose",line_drive,330,107.8,14,80.9,1804,0.731,0.795,5
CH,8/9/2022,81.9,"Paredes, Isaac",ground_ball,2,74.4,-35,82.1,1812,0.074,0.067,2
FF,8/7/2022,93.5,"Chang, Yu",line_drive,395,108.2,18,94.8,1998,0.691,0.925,6
FF,8/7/2022,92.8,"Mejía, Francisco",fly_ball,285,91.1,49,95.5,2000,0.011,0.015,3
SI,8/7/2022,96,"Quinn, Roman",line_drive,144,107.4,6,96.8,1986,0.603,0.554,4
SI,8/7/2022,98,"Mejía, Francisco",line_drive,182,70.2,20,99.4,2413,0.809,0.731,4
SI,8/7/2022,96.7,"Bethancourt, Christian",line_drive,318,86.7,27,97.6,2442,0.086,0.095,3
SI,8/7/2022,96.5,"Arozarena, Randy",line_drive,95,101.7,3,96.8,2039,0.56,0.546,4
SL,8/7/2022,85.1,"Lowe, Brandon",ground_ball,93,74.6,8,82.6,2201,0.291,0.273,2
SI,8/6/2022,93.7,"Paredes, Isaac",ground_ball,7,87,-20,93.6,2082,0.094,0.085,2
SI,8/6/2022,94.4,"Quinn, Roman",ground_ball,113,103.6,6,94.1,2013,0.6,0.567,4
SI,8/6/2022,94,"Lowe, Brandon",line_drive,325,108.9,17,93.9,2053,0.711,0.903,6
FF,8/5/2022,96.1,"Paredes, Isaac",line_drive,218,96.3,12,96.9,2463,0.889,0.861,4
FF,8/5/2022,96.9,"Lowe, Brandon",line_drive,206,88.1,15,97.7,2560,0.946,0.89,4
FF,8/5/2022,96.3,"Mejía, Francisco",fly_ball,243,88,50,96.4,2523,0.014,0.017,3
SL,8/5/2022,88.8,"Peralta, David",popup,119,72.8,64,89.3,2227,0.006,0.005,3
SI,8/5/2022,94.3,"Díaz, Yandy",ground_ball,2,74.1,-54,94.6,2293,0.22,0.201,2
CU,8/4/2022,86,"Arozarena, Randy",line_drive,167,86.6,13,86,2280,0.823,0.758,4
FF,8/4/2022,94.5,"Peralta, David",ground_ball,99,102.3,4,93.3,1988,0.574,0.543,4
FS,8/4/2022,82.1,"Arozarena, Randy",line_drive,242,106.4,14,80.3,1145,0.7,0.752,5
FF,8/4/2022,94.9,"Paredes, Isaac",ground_ball,12,102.8,-11,94,1882,0.26,0.234,2
CH,7/31/2022,77.5,"Arozarena, Randy",fly_ball,278,76.6,33,76.4,2300,0.166,0.156,3
FF,7/31/2022,95.5,"Paredes, Isaac",fly_ball,268,82.8,45,95.5,2532,0.009,0.008,3
FF,7/30/2022,96.2,"Quinn, Roman",fly_ball,261,93.2,50,97.4,2212,0.003,0.003,3
CH,7/30/2022,88.4,"Phillips, Brett",line_drive,200,76.5,24,87.8,1870,0.794,0.767,4
SI,7/30/2022,95.5,"Choi, Ji-Man",ground_ball,3,97,-35,96.2,2243,0.109,0.102,2
CH,7/30/2022,87.7,"Walls, Taylor",ground_ball,28,65.6,-2,86.8,1820,0.109,0.098,2
SL,7/30/2022,82.7,"Díaz, Yandy",ground_ball,11,105.6,-11,82.1,2223,0.269,0.242,2
FC,7/29/2022,98.8,"Bethancourt, Christian",ground_ball,3,93.7,-42,99.2,2799,0.08,0.072,2
SI,7/28/2022,96.4,"Choi, Ji-Man",ground_ball,0,57.2,-75,95.7,2343,0.197,0.177,1
FF,7/28/2022,96.5,"Quinn, Roman",ground_ball,2,70.2,-40,96.8,2195,0.114,0.103,2
SL,7/27/2022,89.3,"Pinto, René",ground_ball,33,90.6,-1,90,2300,0.271,0.256,2
SL,7/27/2022,87.7,"Paredes, Isaac",ground_ball,9,82.9,-10,87.8,2463,0.123,0.114,2
FF,7/27/2022,87.6,"Díaz, Yandy",line_drive,311,96.3,16,86.8,2248,0.677,0.711,4
SI,7/27/2022,98.3,"Arozarena, Randy",line_drive,333,101.3,20,98.3,2053,0.42,0.526,5
FF,7/27/2022,93.2,"Walls, Taylor",line_drive,153,90.4,8,92.2,2263,0.537,0.509,4
SI,7/27/2022,98.4,"Díaz, Yandy",ground_ball,1,61.2,-60,98.5,1969,0.28,0.28,2
FF,7/26/2022,94.7,"Bethancourt, Christian",fly_ball,298,85.7,33,94.4,2153,0.02,0.022,3
FF,7/26/2022,92.7,"Raley, Luke",fly_ball,210,101.8,61,92.5,2129,0.017,0.022,3
SI,7/26/2022,98.1,"Arozarena, Randy",ground_ball,30,78.1,-3,98.6,2088,0.126,0.114,2
