pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
CH,7/25/2022,89.6,"Cronenworth, Jake",fly_ball,322,91.5,41,90,1586,0.009,0.008,3
FF,7/25/2022,91.2,"Hosmer, Eric",fly_ball,300,86.3,39,91.4,2146,0.011,0.012,3
SI,7/25/2022,97.1,"Batten, Matthew",ground_ball,2,98.7,-31,97.6,2096,0.1,0.09,2
FF,7/25/2022,96.7,"Machado, Manny",ground_ball,30,101.3,-2,97.2,2485,0.34,0.306,2
CH,7/25/2022,89.8,"Cronenworth, Jake",ground_ball,7,69.6,-13,90.5,2345,0.049,0.044,2
SL,7/24/2022,84.2,"Ruiz, Esteury",ground_ball,139,73.4,12,85.2,2340,0.32,0.288,2
SL,7/24/2022,83.7,"Kim, Ha-Seong",fly_ball,322,92.1,28,84.3,2233,0.123,0.173,3
CH,7/24/2022,85.6,"Nola, Austin",ground_ball,46,100,-1,87.2,1593,0.386,0.357,2
CH,7/24/2022,88.2,"Alfaro, Jorge",line_drive,224,106,11,88.4,887,0.897,0.933,4
FF,7/24/2022,95.3,"Machado, Manny",ground_ball,22,100.8,-6,94.7,2203,0.254,0.229,2
FF,7/24/2022,96.3,"Hosmer, Eric",ground_ball,32,108.8,-4,97.1,1978,0.431,0.393,4
FF,7/24/2022,92.7,"Machado, Manny",line_drive,280,96.6,16,92.2,1855,0.663,0.67,4
CU,7/24/2022,78.2,"Profar, Jurickson",fly_ball,313,89.6,38,76.9,3200,0.014,0.013,3
SL,7/24/2022,92.2,"Hosmer, Eric",ground_ball,11,102.4,-12,94.4,2293,0.266,0.252,2
SL,7/24/2022,91,"Voit, Luke",popup,132,68.7,64,93.6,2239,0.006,0.005,3
CU,7/23/2022,70.9,"Grisham, Trent",ground_ball,2,49.3,-47,70.4,2285,0.169,0.152,1
