pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
SL,8/12/2022,83.6,"Turner, Justin",ground_ball,6,97.3,-14,83,2690,0.194,0.176,2
FF,8/12/2022,96.7,"Freeman, Freddie",line_drive,294,104.5,14,97.9,2117,0.714,0.752,5
CU,8/12/2022,83.4,"Turner, Trea",ground_ball,31,101.4,-3,84,2711,0.303,0.273,2
FF,8/12/2022,95.7,"Turner, Justin",line_drive,312,92.7,22,95.5,2392,0.194,0.224,3
FF,8/12/2022,97.1,"Thompson, Trayce",line_drive,235,107,11,97.8,2208,0.891,0.923,4
CH,8/12/2022,89,"Smith, Will",ground_ball,8,77.3,-8,88.7,1826,0.074,0.067,2
SI,8/12/2022,94.3,"Thompson, Trayce",fly_ball,431,109.3,22,93.6,2313,0.949,1.769,6
CH,8/10/2022,91.2,"Lux, Gavin",ground_ball,7,87.8,-20,90.9,1409,0.109,0.109,2
FF,8/10/2022,97,"Gallo, Joey",fly_ball,399,101.2,32,96.6,2331,0.534,1.068,6
SL,8/10/2022,87.9,"Freeman, Freddie",fly_ball,297,89.8,27,88.1,2889,0.1,0.115,3
SL,8/9/2022,87.9,"Turner, Justin",ground_ball,54,101.6,1,88.4,2717,0.5,0.475,4
FF,8/9/2022,96.2,"Muncy, Max",line_drive,228,105.8,15,97.1,2510,0.611,0.657,5
FS,8/9/2022,87.7,"Smith, Will",line_drive,147,96.7,8,89.3,1551,0.617,0.566,4
SL,8/9/2022,88.3,"Smith, Will",ground_ball,112,82.6,7,89.4,2663,0.406,0.387,4
FS,8/9/2022,88.8,"Freeman, Freddie",fly_ball,331,97.9,44,89.8,1651,0.02,0.022,3
FS,8/9/2022,88.3,"Turner, Trea",line_drive,183,97.1,10,89.3,1620,0.703,0.643,4
FS,8/9/2022,89.5,"Lux, Gavin",ground_ball,2,62.1,-47,90.6,1781,0.183,0.165,2
SI,8/7/2022,99.1,"Smith, Will",fly_ball,231,79,47,100.2,2029,0.049,0.049,3
FS,8/7/2022,89.6,"Freeman, Freddie",ground_ball,55,101.9,2,91,1152,0.52,0.493,4
SI,8/6/2022,98.1,"Betts, Mookie",line_drive,186,91.1,12,98.9,2333,0.84,0.811,4
